index,Location1,Tournament,Date,Court,Surface,Round,Best of,Player1,Player2,P1Rank,P2Rank,P1Pts,P2Pts,P1_1,P2_1,P1_2,P2_2,P1_3,P2_3,P1_4,P2_4,P1_5,P2_5,P1_sets,P2_sets,year,month,set_win_pct,P1_games,P2_games,games_count,game_win_pct,p1_id,p2_id,location_id,month_id,round_id,indoor,outdoor,grass,clay,hard,carpet,bestof3,bestof5,match_last_night,games_last_night,match_win,pred_set_win
40541,"salzburg, germany",Generali Open,2018-08-03,Outdoor,Clay,Semifinals,3,Jarry N.,Istomin D.,53.0,95.0,969.0,597.0,5.0,7.0,7.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,16.0,19.0,35.0,0.4571428571428571,404,397,73,7,6,0,1,0,1,0,0,1,0,1,21.0,0,0.2445843892586712
40542,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,3rd Round,3,Pouille L.,Kudla D.,19.0,85.0,1835.0,683.0,5.0,7.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,18.0,20.0,38.0,0.4736842105263158,707,481,90,7,2,0,1,0,0,1,0,1,0,0,0.0,0,0.4395942183308633
40543,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,3rd Round,3,Tiafoe F.,Goffin D.,41.0,11.0,1040.0,3120.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,3.0,12.0,15.0,0.2,882,310,90,7,2,0,1,0,0,1,0,1,0,0,0.0,0,0.46525319789466174
40544,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,3rd Round,3,Kudla D.,Pouille L.,85.0,19.0,683.0,1835.0,7.0,5.0,6.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,20.0,18.0,38.0,0.5263157894736842,481,707,90,7,2,0,1,0,0,1,0,1,0,0,0.0,1,0.5160655232225144
40545,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,3rd Round,3,Zverev M.,Zverev A.,42.0,3.0,1030.0,5665.0,3.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,8.0,13.0,21.0,0.3809523809523809,1000,999,90,7,2,0,1,0,0,1,0,1,0,0,0.0,0,0.32425603956972476
40546,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,3rd Round,3,Shapovalov D.,Nishikori K.,26.0,20.0,1530.0,1800.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,9.0,13.0,22.0,0.4090909090909091,814,656,90,7,2,0,1,0,0,1,0,1,0,0,0.0,0,0.3771056385767742
40547,"Los Cabos, mexico",Abierto Mexicano Mifel,2018-08-03,Outdoor,Hard,Quarterfinals,3,Mannarino A.,Norrie C.,25.0,74.0,1580.0,763.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,8.0,12.0,20.0,0.4,554,659,11,7,4,0,1,0,0,1,0,1,0,1,14.0,0,0.3391767135170287
40548,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,3rd Round,3,De Minaur A.,Chung H.,72.0,23.0,803.0,1685.0,6.0,2.0,4.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,16.0,10.0,26.0,0.6153846153846154,184,149,90,7,2,0,1,0,0,1,0,1,0,1,22.0,1,-0.9366416238549233
40549,"washington, d.c.",Citi Open,2018-08-03,Outdoor,Hard,3rd Round,3,Chung H.,De Minaur A.,23.0,72.0,1685.0,803.0,2.0,6.0,6.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,10.0,16.0,26.0,0.38461538461538464,149,184,90,7,2,0,1,0,0,1,0,1,0,0,0.0,0,0.43769692534813565
40550,"washington, d.c.",Citi Open,2018-08-04,Outdoor,Hard,Quarterfinals,3,Nishikori K.,Zverev A.,20.0,3.0,1800.0,5665.0,6.0,3.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,11.0,15.0,26.0,0.4230769230769231,656,999,90,7,4,0,1,0,0,1,0,1,0,1,22.0,0,0.4833558327206699
40551,"Los Cabos, mexico",Abierto Mexicano Mifel,2018-08-04,Outdoor,Hard,Semifinals,3,Dzumhur D.,Del Potro J.M.,24.0,4.0,1665.0,5395.0,3.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,9.0,13.0,22.0,0.4090909090909091,229,194,11,7,6,0,1,0,0,1,0,1,0,1,17.0,0,0.5037982975433142
40552,"Los Cabos, mexico",Abierto Mexicano Mifel,2018-08-04,Outdoor,Hard,Semifinals,3,Norrie C.,Fognini F.,74.0,15.0,763.0,2030.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,6.0,12.0,18.0,0.3333333333333333,659,270,11,7,6,0,1,0,0,1,0,1,0,1,20.0,0,1.197181277397481
40553,"Los Cabos, mexico",Abierto Mexicano Mifel,2018-08-04,Outdoor,Hard,Semifinals,3,Fognini F.,Norrie C.,15.0,74.0,2030.0,763.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,6.0,18.0,0.6666666666666666,270,659,11,7,6,0,1,0,0,1,0,1,0,1,16.0,1,0.4132489343157496
40554,"washington, d.c.",Citi Open,2018-08-04,Outdoor,Hard,Quarterfinals,3,Kudla D.,Rublev A.,85.0,46.0,683.0,1000.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,5.0,12.0,17.0,0.29411764705882354,481,764,90,7,4,0,1,0,0,1,0,1,0,1,38.0,0,0.07836342393358237
40555,"Los Cabos, mexico",Abierto Mexicano Mifel,2018-08-04,Outdoor,Hard,Semifinals,3,Del Potro J.M.,Dzumhur D.,4.0,24.0,5395.0,1665.0,6.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,9.0,22.0,0.5909090909090909,194,229,11,7,6,0,1,0,0,1,0,1,0,1,14.0,1,0.5793745207803067
40556,"washington, d.c.",Citi Open,2018-08-04,Outdoor,Hard,Quarterfinals,3,Zverev A.,Nishikori K.,3.0,20.0,5665.0,1800.0,3.0,6.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,15.0,11.0,26.0,0.5769230769230769,999,656,90,7,4,0,1,0,0,1,0,1,0,0,0.0,1,0.5431122040794911
40557,"washington, d.c.",Citi Open,2018-08-04,Outdoor,Hard,Quarterfinals,3,Rublev A.,Kudla D.,46.0,85.0,1000.0,683.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,5.0,17.0,0.7058823529411765,764,481,90,7,4,0,1,0,0,1,0,1,0,1,17.0,1,0.37349526534428185
40558,"washington, d.c.",Citi Open,2018-08-04,Outdoor,Hard,Semifinals,3,Zverev A.,Tsitsipas S.,3.0,32.0,5665.0,1399.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,6.0,18.0,0.6666666666666666,999,898,90,7,6,0,1,0,0,1,0,1,0,0,0.0,1,0.5431122040794911
40559,"washington, d.c.",Citi Open,2018-08-04,Outdoor,Hard,Semifinals,3,Tsitsipas S.,Zverev A.,32.0,3.0,1399.0,5665.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,6.0,12.0,18.0,0.3333333333333333,898,999,90,7,6,0,1,0,0,1,0,1,0,1,19.0,0,1.027750094947538
40560,"washington, d.c.",Citi Open,2018-08-04,Outdoor,Hard,Semifinals,3,Zverev A.,Tsitsipas S.,3.0,32.0,5665.0,1399.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,6.0,18.0,0.6666666666666666,999,898,90,7,6,0,1,0,0,1,0,1,0,1,21.0,1,0.5366613659746633
40561,"washington, d.c.",Citi Open,2018-08-04,Outdoor,Hard,Quarterfinals,3,Zverev A.,Nishikori K.,3.0,20.0,5665.0,1800.0,3.0,6.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,15.0,11.0,26.0,0.5769230769230769,999,656,90,7,4,0,1,0,0,1,0,1,0,1,21.0,1,0.5366613659746633
40562,"Los Cabos, mexico",Abierto Mexicano Mifel,2018-08-05,Outdoor,Hard,The Final,3,Del Potro J.M.,Fognini F.,4.0,15.0,5395.0,2030.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,6.0,12.0,18.0,0.3333333333333333,194,270,11,7,7,0,1,0,0,1,0,1,0,1,22.0,0,0.6605329688725827
40563,"Los Cabos, mexico",Abierto Mexicano Mifel,2018-08-05,Outdoor,Hard,The Final,3,Fognini F.,Del Potro J.M.,15.0,4.0,2030.0,5395.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,6.0,18.0,0.6666666666666666,270,194,11,7,7,0,1,0,0,1,0,1,0,1,18.0,1,0.4165571889907209
40564,"washington, d.c.",Citi Open,2018-08-05,Outdoor,Hard,Semifinals,3,De Minaur A.,Rublev A.,72.0,46.0,803.0,1000.0,5.0,7.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,18.0,17.0,35.0,0.5142857142857142,184,764,90,7,6,0,1,0,0,1,0,1,0,0,0.0,1,0.35794838957209696
40565,"washington, d.c.",Citi Open,2018-08-05,Outdoor,Hard,Semifinals,3,Rublev A.,De Minaur A.,46.0,72.0,1000.0,803.0,7.0,5.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,17.0,18.0,35.0,0.4857142857142857,764,184,90,7,6,0,1,0,0,1,0,1,0,1,17.0,0,0.37349526534428185
40566,"washington, d.c.",Citi Open,2018-08-05,Outdoor,Hard,The Final,3,Zverev A.,De Minaur A.,3.0,72.0,5665.0,803.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,6.0,18.0,0.6666666666666666,999,184,90,7,7,0,1,0,0,1,0,1,0,1,26.0,1,0.562764614120801
40567,"washington, d.c.",Citi Open,2018-08-05,Outdoor,Hard,The Final,3,De Minaur A.,Zverev A.,72.0,3.0,803.0,5665.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,6.0,12.0,18.0,0.3333333333333333,184,999,90,7,7,0,1,0,0,1,0,1,0,0,0.0,0,0.35794838957209696
40568,"toronto, canada",Rogers Masters,2018-08-06,Outdoor,Hard,1st Round,3,Herbert P.H.,Ramos-Vinolas A.,80.0,40.0,729.0,1065.0,4.0,6.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,16.0,13.0,29.0,0.5517241379310345,372,728,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.3906988234698847
40569,"toronto, canada",Rogers Masters,2018-08-06,Outdoor,Hard,1st Round,3,Medvedev D.,Sock J.,68.0,19.0,822.0,1850.0,6.0,3.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,15.0,12.0,27.0,0.5555555555555556,587,840,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.3757580393261963
40570,"toronto, canada",Rogers Masters,2018-08-06,Outdoor,Hard,1st Round,3,Fucsovics M.,Sousa J.,51.0,63.0,982.0,866.0,6.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,10.0,23.0,0.5652173913043478,275,846,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.40413422581625286
40571,"toronto, canada",Rogers Masters,2018-08-06,Outdoor,Hard,1st Round,3,Verdasco F.,Gojowczyk P.,31.0,48.0,1305.0,1021.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,4.0,16.0,0.75,930,312,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.4844751592539858
40572,"toronto, canada",Rogers Masters,2018-08-06,Outdoor,Hard,1st Round,3,Paire B.,Donaldson J.,55.0,62.0,920.0,875.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,7.0,19.0,0.631578947368421,680,218,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.35458516498887277
40573,"toronto, canada",Rogers Masters,2018-08-06,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Herbert P.H.,40.0,80.0,1065.0,729.0,6.0,4.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,13.0,16.0,29.0,0.4482758620689655,728,372,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.2753015843356952
40574,"toronto, canada",Rogers Masters,2018-08-06,Outdoor,Hard,1st Round,3,Donaldson J.,Paire B.,62.0,55.0,875.0,920.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,7.0,12.0,19.0,0.3684210526315789,218,680,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4395858908168717
40575,"toronto, canada",Rogers Masters,2018-08-06,Outdoor,Hard,1st Round,3,Sock J.,Medvedev D.,19.0,68.0,1850.0,822.0,3.0,6.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,12.0,15.0,27.0,0.4444444444444444,840,587,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4779351705626711
40576,"toronto, canada",Rogers Masters,2018-08-06,Outdoor,Hard,1st Round,3,Sousa J.,Fucsovics M.,63.0,51.0,866.0,982.0,4.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,10.0,13.0,23.0,0.43478260869565216,846,275,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.46023891417521257
40577,"toronto, canada",Rogers Masters,2018-08-06,Outdoor,Hard,1st Round,3,Gojowczyk P.,Verdasco F.,48.0,31.0,1021.0,1305.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,4.0,12.0,16.0,0.25,312,930,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.3629539787907632
40578,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Cecchinato M.,Tiafoe F.,21.0,41.0,1720.0,1065.0,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,7.0,13.0,20.0,0.35,135,882,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.41386965999993114
40579,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Dzumhur D.,Tsitsipas S.,24.0,27.0,1665.0,1534.0,3.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,9.0,13.0,22.0,0.4090909090909091,229,898,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.41894247226349013
40580,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Mcdonald M.,Harrison R.,83.0,57.0,717.0,920.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,6.0,12.0,18.0,0.3333333333333333,584,365,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4699491901232023
40581,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Johnson S.,Fognini F.,33.0,14.0,1235.0,2190.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,8.0,12.0,20.0,0.4,412,270,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.5342108877584926
40582,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Rublev A.,Donskoy E.,37.0,87.0,1180.0,688.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,10.0,13.0,23.0,0.43478260869565216,764,221,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.415462937736947
40583,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,2nd Round,3,Verdasco F.,Dimitrov G.,31.0,5.0,1305.0,4610.0,6.0,4.0,2.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,14.0,17.0,31.0,0.4516129032258064,930,208,84,7,1,0,1,0,0,1,0,1,0,1,16.0,0,0.5264359249311756
40584,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Basic M.,Djokovic N.,84.0,10.0,695.0,3355.0,3.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,9.0,13.0,22.0,0.4090909090909091,54,211,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.42876523779828546
40585,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Nishikori K.,Haase R.,22.0,39.0,1710.0,1110.0,5.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,6.0,13.0,19.0,0.3157894736842105,656,351,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.523338892527867
40586,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Haase R.,Nishikori K.,39.0,22.0,1110.0,1710.0,7.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,6.0,19.0,0.6842105263157895,351,656,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.3857040967946585
40587,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,2nd Round,3,Dimitrov G.,Verdasco F.,5.0,31.0,4610.0,1305.0,4.0,6.0,6.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,8,0.6666666666666666,17.0,14.0,31.0,0.5483870967741935,208,930,84,7,1,0,1,0,0,1,0,1,0,0,0.0,1,0.4481301065254819
40588,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Donskoy E.,Rublev A.,87.0,37.0,688.0,1180.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,10.0,23.0,0.5652173913043478,221,764,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.37018934606257414
40589,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Goffin D.,Raonic M.,11.0,29.0,3120.0,1360.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,7.0,12.0,19.0,0.3684210526315789,310,729,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4766704585072554
40590,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Edmund K.,Schwartzman D.,16.0,12.0,1950.0,2470.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,3.0,12.0,15.0,0.2,235,802,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.47138407583799236
40591,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Fognini F.,Johnson S.,14.0,33.0,2190.0,1235.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,8.0,20.0,0.6,270,412,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.5078608301324875
40592,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Djokovic N.,Basic M.,10.0,84.0,3355.0,695.0,6.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,9.0,22.0,0.5909090909090909,211,54,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.46998647735794724
40593,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Pospisil V.,Coric B.,94.0,20.0,619.0,1745.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,7.0,12.0,19.0,0.3684210526315789,706,162,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4366134486359515
40594,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Tiafoe F.,Cecchinato M.,41.0,21.0,1065.0,1720.0,7.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,7.0,20.0,0.65,882,135,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.46525319789466174
40595,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Tsitsipas S.,Dzumhur D.,27.0,24.0,1534.0,1665.0,6.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,9.0,22.0,0.5909090909090909,898,229,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.37904509040274836
40596,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Krajinovic F.,Khachanov K.,30.0,38.0,1317.0,1175.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,5.0,12.0,17.0,0.29411764705882354,473,432,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4337062960151383
40597,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Harrison R.,Mcdonald M.,57.0,83.0,920.0,717.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,6.0,18.0,0.6666666666666666,365,584,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.43223196307373196
40598,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Mannarino A.,Querrey S.,25.0,32.0,1580.0,1270.0,2.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,7.0,13.0,20.0,0.35,554,714,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.37561877655944387
40599,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Querrey S.,Mannarino A.,32.0,25.0,1270.0,1580.0,6.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,13.0,7.0,20.0,0.65,714,554,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.523507258926796
40600,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Khachanov K.,Krajinovic F.,38.0,30.0,1175.0,1317.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,5.0,17.0,0.7058823529411765,432,473,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.465130059154984
40601,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Coric B.,Pospisil V.,20.0,94.0,1745.0,619.0,6.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,7.0,19.0,0.631578947368421,162,706,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.42455327651484215
40602,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Schwartzman D.,Edmund K.,12.0,16.0,2470.0,1950.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,3.0,15.0,0.8,802,235,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.4042292296444829
40603,"toronto, canada",Rogers Masters,2018-08-07,Outdoor,Hard,1st Round,3,Raonic M.,Goffin D.,29.0,11.0,1360.0,3120.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,8,1.0,12.0,7.0,19.0,0.631578947368421,729,310,84,7,0,0,1,0,0,1,0,1,0,0,0.0,1,0.6169350718895102
40604,"toronto, canada",Rogers Masters,2018-08-08,Outdoor,Hard,2nd Round,3,Thiem D.,Tsitsipas S.,8.0,27.0,3665.0,1534.0,3.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,9.0,13.0,22.0,0.4090909090909091,879,898,84,7,1,0,1,0,0,1,0,1,0,0,0.0,0,0.521036008662156
40605,"toronto, canada",Rogers Masters,2018-08-08,Outdoor,Hard,2nd Round,3,Donskoy E.,Anderson K.,87.0,6.0,688.0,4355.0,6.0,4.0,2.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,14.0,17.0,31.0,0.4516129032258064,221,17,84,7,1,0,1,0,0,1,0,1,0,1,23.0,0,0.24864003911376997
40606,"toronto, canada",Rogers Masters,2018-08-08,Outdoor,Hard,2nd Round,3,Herbert P.H.,Isner J.,80.0,9.0,729.0,3490.0,6.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,8.0,13.0,21.0,0.3809523809523809,372,395,84,7,1,0,1,0,0,1,0,1,0,0,0.0,0,0.3906988234698847
40607,"toronto, canada",Rogers Masters,2018-08-08,Outdoor,Hard,1st Round,3,Chardy J.,Shapovalov D.,46.0,26.0,1025.0,1575.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,5.0,12.0,17.0,0.29411764705882354,140,814,84,7,0,0,1,0,0,1,0,1,0,0,0.0,0,0.35465326303203387
40608,"toronto, canada",Rogers Masters,2018-08-08,Outdoor,Hard,2nd Round,3,Coric B.,Cilic M.,20.0,7.0,1745.0,3905.0,3.0,6.0,6.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,8,0.3333333333333333,10.0,15.0,25.0,0.4,162,151,84,7,1,0,1,0,0,1,0,1,0,1,19.0,0,0.4517119559532755
40609,"toronto, canada",Rogers Masters,2018-08-08,Outdoor,Hard,2nd Round,3,Fognini F.,Shapovalov D.,14.0,26.0,2190.0,1575.0,3.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,0.0,8.0,13.0,21.0,0.3809523809523809,270,814,84,7,1,0,1,0,0,1,0,1,0,1,20.0,0,0.4198654436656898
